ROUTE,flights_count,avg_arrival_delay,median_arrival_delay,cancel_rate,diverted_rate,avg_distance,cluster
DTW-LIT,5,-2.0,-1.0,0.0,0.0,1134.1861808956924,0
DTW-MBS,5,2.2,5.0,0.0,0.0,158.48504992758598,0
DTW-MCI,20,20.1,-2.0,0.0,0.0,1009.7098845043663,0
DTW-MCO,36,11.86111111111111,-3.0,0.0,0.0,1543.5417156975732,0
DTW-MDT,10,-7.3,-5.0,0.0,0.0,594.7031164684652,0
DTW-MDW,43,-0.2857142857142857,-5.5,0.023255813953488372,0.0,366.91941660743316,0
DTW-MEM,13,-9.76923076923077,-16.0,0.0,0.0,982.6749680810317,0
DTW-MIA,22,44.27272727272727,-0.5,0.0,0.0,1846.9752679273363,0
DTW-MKE,34,7.588235294117647,-3.0,0.0,0.0,381.17036511033086,0
DTW-MLI,5,-8.2,-7.0,0.0,0.0,598.987345183642,0
DTW-MSN,27,-1.2962962962962963,-6.0,0.0,0.0,500.2092782118515,0
DTW-MSP,48,7.531914893617022,-2.0,0.020833333333333332,0.0,848.1888691960932,0
DTW-MSY,24,13.869565217391305,-11.0,0.041666666666666664,0.0,1492.4088863202633,0
DTW-MYR,8,7.0,-4.0,0.0,0.0,1024.4822798077182,0
DTW-OKC,5,-4.4,0.0,0.0,0.0,1446.2897526808536,0
DTW-OMA,9,-5.888888888888889,-14.0,0.0,0.0,1044.5610738101745,0
DTW-ORD,56,16.581818181818182,-4.0,0.017857142857142856,0.0,376.723779066191,0
DTW-ORF,10,-8.3,-11.0,0.0,0.0,850.9460728536994,0
DTW-PBI,12,1.4166666666666667,-3.5,0.0,0.0,1751.934898177408,0
DTW-PDX,5,-3.2,-14.0,0.0,0.0,3135.271809823654,0
DTW-PHL,41,10.073170731707316,-2.0,0.0,0.0,727.6779905768153,0
DTW-PHX,55,-9.436363636363636,-9.0,0.0,0.0,2684.0290445920473,0
DTW-PIT,14,-3.2142857142857144,-8.0,0.0,0.0,322.8420686824374,0
DTW-PLN,11,-6.545454545454546,-9.0,0.0,0.0,391.07634308341915,0
DTW-PVD,17,-5.647058823529412,-11.0,0.0,0.0,986.2299658695316,0
DTW-PWM,17,5.470588235294118,-7.0,0.0,0.0,1072.4363408770084,0
DTW-RDU,15,-6.066666666666666,-6.0,0.0,0.0,806.7131445480329,0
DTW-RIC,14,-5.857142857142857,-8.0,0.0,0.0,733.6279772032851,0
DTW-ROC,6,35.833333333333336,-9.5,0.0,0.0,474.85593032530386,0
DTW-RSW,24,4.333333333333333,-5.0,0.0,0.0,1749.1128975514864,0
DTW-SAN,19,-2.6315789473684212,-3.0,0.0,0.0,3142.5222081939587,0
DTW-SAT,10,4.9,-1.0,0.0,0.0,1954.6045591157315,0
DTW-SAV,7,-7.714285714285714,-9.0,0.0,0.0,1137.2481148591828,0
DTW-SBN,20,25.35,-2.0,0.0,0.0,251.82210000923925,0
DTW-SEA,34,0.2647058823529412,4.5,0.0,0.0,3093.388896203148,0
DTW-SFO,18,-6.611111111111111,-6.5,0.0,0.0,3337.709666992291,0
DTW-SLC,29,-7.448275862068965,-10.0,0.0,0.0,2378.250707351304,0
DTW-STL,26,5.153846153846154,-7.5,0.0,0.0,706.7600305264249,0
DTW-SYR,9,-5.222222222222222,-7.0,0.0,0.0,600.3963680192204,0
DTW-TPA,33,-6.545454545454546,-10.0,0.0,0.0,1584.7524635773634,0
DTW-TVC,12,1.9090909090909092,-9.0,0.08333333333333333,0.0,334.0036351809799,0
DVL-JMS,9,9.0,5.0,0.0,0.0,132.84670065145662,0
EAU-ORD,12,10.5,-11.5,0.0,0.0,431.8592754773301,0
EGE-DFW,9,1.625,-6.0,0.1111111111111111,0.0,1159.4636748293472,0
EGE-EWR,5,-12.75,-10.0,0.2,0.0,2769.0173746142855,0
EGE-IAH,6,-6.6,-3.0,0.16666666666666666,0.0,1504.5970174072772,0
EKO-SLC,9,-5.777777777777778,-7.0,0.0,0.0,321.00194893766405,0
ELM-DTW,28,22.185185185185187,-10.0,0.03571428571428571,0.0,531.9424571445936,0
ELM-ORD,8,-5.375,-7.5,0.0,0.0,908.6414260099243,0
ELP-ATL,15,-6.133333333333334,-11.0,0.0,0.0,2059.6534456651784,0
ELP-AUS,12,5.833333333333333,-1.0,0.0,0.0,848.8467268499368,0
ELP-DAL,19,13.68421052631579,-2.0,0.0,0.0,902.2016114407838,0
ELP-DEN,19,20.789473684210527,9.0,0.0,0.0,908.4437022513574,0
ELP-DFW,15,0.6428571428571429,-6.5,0.06666666666666667,0.0,885.4313401270822,0
ELP-HOU,16,38.625,-0.5,0.0,0.0,1087.2235603685785,0
ELP-IAH,32,20.40625,-4.0,0.0,0.0,1072.1251785593597,0
ELP-LAS,9,-5.555555555555555,-9.0,0.0,0.0,938.0097512204437,0
ELP-LAX,15,17.571428571428573,8.0,0.06666666666666667,0.0,1147.572917385859,0
ELP-ORD,8,0.0,-4.0,0.0,0.125,1987.663818275563,1
ELP-PHX,31,17.677419354838708,5.0,0.0,0.0,557.395884742252,0
ELP-SAT,9,10.11111111111111,-4.0,0.0,0.0,797.1972805767721,0
ERI-ORD,10,-9.2,-8.5,0.0,0.0,638.1898087844511,0
ESC-DTW,11,-10.181818181818182,-7.0,0.0,0.0,492.02114599081557,0
EUG-DEN,12,2.3333333333333335,-9.5,0.0,0.0,1600.844152839402,0
EUG-LAX,9,-8.0,-11.0,0.0,0.0,1205.315010793664,0
EUG-SFO,26,-10.576923076923077,-15.5,0.0,0.0,726.700766467031,0
EUG-SLC,10,-13.1,-13.0,0.0,0.0,992.9096781653191,0
EVV-ATL,13,-7.769230769230769,-12.0,0.0,0.0,563.2704771446968,0
EVV-DFW,7,-11.833333333333334,-8.5,0.14285714285714285,0.0,1032.622598100422,0
EVV-DTW,12,-13.583333333333334,-12.0,0.0,0.0,584.5007214966599,0
EVV-ORD,28,4.884615384615385,-9.0,0.07142857142857142,0.0,439.44054152891266,0
EWN-ATL,16,-2.125,-2.5,0.0,0.0,696.0992081929277,0
EWR-ATL,77,11.216216216216216,-12.5,0.025974025974025976,0.012987012987012988,1198.9535958299882,0
EWR-AUS,16,-10.875,-14.5,0.0,0.0,2416.90920643651,0
EWR-AVL,5,-7.8,-11.0,0.0,0.0,936.7582660549224,0
EWR-BDL,6,-1.25,-10.0,0.3333333333333333,0.0,185.99793522931193,0
EWR-BNA,35,16.903225806451612,2.0,0.11428571428571428,0.0,1201.011952707256,0
EWR-BOS,74,5.271428571428571,-6.5,0.05405405405405406,0.0,322.30816782163953,0
EWR-BQN,7,34.57142857142857,26.0,0.0,0.0,2558.112906444246,0
EWR-BTV,13,-5.25,-9.5,0.07692307692307693,0.0,428.5503608833017,0
EWR-BUF,8,-8.375,-7.0,0.0,0.0,453.225123461679,0
EWR-CHS,22,-0.5454545454545454,-6.0,0.0,0.0,1011.5375759684711,0
EWR-CLE,21,6.631578947368421,-8.0,0.09523809523809523,0.0,648.7754598275574,0
EWR-CLT,66,-2.046875,-4.5,0.030303030303030304,0.0,850.2898949564933,0
EWR-CMH,15,-2.533333333333333,2.0,0.0,0.0,742.9860904197161,0
EWR-CVG,22,-10.818181818181818,-18.0,0.0,0.0,913.4696097018845,0
EWR-DAY,9,-9.222222222222221,-9.0,0.0,0.0,856.4212732508399,0
EWR-DCA,30,9.25925925925926,-5.0,0.1,0.0,319.3459977669078,0
EWR-DEN,39,1.9473684210526316,-8.0,0.02564102564102564,0.0,2575.9852338335536,0
EWR-DFW,33,10.84375,-3.0,0.0,0.030303030303030304,2204.7752723670196,0
EWR-DTW,35,9.64516129032258,-1.0,0.11428571428571428,0.0,783.1011583081184,0
EWR-FLL,65,10.078125,-8.0,0.015384615384615385,0.0,1716.8373760467293,0
EWR-GRR,8,10.833333333333334,9.0,0.25,0.0,971.4620914152167,0
EWR-GSO,13,-5.25,-5.5,0.07692307692307693,0.0,716.4462434917248,0
EWR-GSP,12,7.666666666666667,-8.5,0.0,0.0,956.2048902922205,0
EWR-HOU,17,-16.9375,-23.0,0.058823529411764705,0.0,2269.0339045439505,0
EWR-IAD,9,-8.375,-13.5,0.1111111111111111,0.0,341.4188804215949,0
EWR-IAH,54,19.9811320754717,0.0,0.018518518518518517,0.0,2250.6871180882167,0
EWR-IND,16,-3.7857142857142856,-4.0,0.125,0.0,1034.6218104732866,0
EWR-JAX,16,1.625,-5.5,0.0,0.0,1320.9504794459451,0
EWR-LAS,25,-0.5416666666666666,-7.5,0.04,0.0,3576.020659179237,0
EWR-LAX,79,-0.7922077922077922,-2.0,0.012658227848101266,0.012658227848101266,3941.0181240683187,0
EWR-MCI,10,18.3,4.5,0.0,0.0,1753.0165749167268,0
EWR-MCO,94,4.32258064516129,-4.0,0.010638297872340425,0.0,1511.2111767200809,0
EWR-MDW,38,-7.771428571428571,-9.0,0.02631578947368421,0.05263157894736842,1141.0801176481707,1
EWR-MEM,23,10.136363636363637,4.0,0.043478260869565216,0.0,1520.2780954039176,0
EWR-MHT,10,13.4,-0.5,0.0,0.0,336.7104147255856,0
EWR-MIA,46,-2.2045454545454546,-11.5,0.021739130434782608,0.021739130434782608,1750.5907452080587,0
EWR-MKE,17,-2.1875,-7.0,0.058823529411764705,0.0,1163.468445873842,0
EWR-MSP,17,15.75,-4.5,0.058823529411764705,0.0,1618.3218435731453,0
EWR-MSY,15,4.266666666666667,-14.0,0.0,0.0,1877.4341001057574,0
EWR-OMA,8,-4.2,-3.0,0.375,0.0,1819.7715269238577,0
EWR-ORD,63,5.419354838709677,-8.0,0.015873015873015872,0.0,1154.4338845848017,0
EWR-ORF,15,14.384615384615385,7.0,0.13333333333333333,0.0,457.53484708322486,0
EWR-PBI,48,19.25531914893617,0.0,0.020833333333333332,0.0,1650.3824344572274,0
EWR-PDX,9,7.555555555555555,-15.0,0.0,0.0,3906.497629434076,0
EWR-PHX,42,6.595238095238095,-4.0,0.0,0.0,3425.044203041988,0
EWR-PIT,8,-3.875,-13.0,0.0,0.0,512.4308541883373,0
EWR-PVD,7,10.428571428571429,5.0,0.0,0.0,256.32345473922254,0
EWR-PWM,12,8.666666666666666,-0.5,0.0,0.0,457.1291451460209,0
EWR-RDU,14,14.846153846153847,-3.0,0.07142857142857142,0.0,669.9624570440932,0
EWR-RIC,16,14.25,4.5,0.0,0.0,446.6343399093401,0
EWR-ROC,13,5.3076923076923075,3.0,0.0,0.0,395.99404866064583,0
EWR-RSW,25,15.08,-2.0,0.0,0.0,1721.999442781257,0
EWR-SAN,18,-18.055555555555557,-22.5,0.0,0.0,3895.0341524692535,0
EWR-SAV,15,2.4285714285714284,0.5,0.06666666666666667,0.0,1140.6419035249262,0
EWR-SBN,8,11.714285714285714,-6.0,0.0,0.125,1021.8965229479135,1
EWR-SDF,9,-3.0,-7.0,0.1111111111111111,0.0,1031.2513895823693,0
EWR-SEA,22,-2.8181818181818183,-0.5,0.0,0.0,3854.8408772638027,0
EWR-SFO,83,13.036585365853659,-3.5,0.012048192771084338,0.0,4118.390759046058,0
EWR-SJU,21,-0.42857142857142855,-8.0,0.0,0.0,2594.3963893707014,0
EWR-SLC,10,32.9,3.5,0.0,0.0,3160.231219054294,0
EWR-SNA,15,-10.538461538461538,-26.0,0.06666666666666667,0.06666666666666667,3907.8034268856427,1
EWR-STL,26,-1.565217391304348,-10.0,0.11538461538461539,0.0,1399.5327958789285,0
EWR-SYR,16,-6.4,-12.0,0.0625,0.0,313.1037189852874,0
EWR-TPA,32,0.96875,-8.5,0.0,0.0,1607.2709020618056,0
EWR-TYS,9,0.6666666666666666,-7.0,0.0,0.0,1014.0966917302358,0
EYW-ATL,15,-13.333333333333334,-14.0,0.0,0.0,1042.716158694576,0
EYW-MIA,8,0.125,-9.0,0.0,0.0,201.9303159645693,0
FAI-ANC,9,48.77777777777778,2.0,0.0,0.0,418.7502770148376,0
FAI-SEA,25,1.8,-11.0,0.0,0.0,2461.6006959965907,0
FAR-DEN,20,6.9,-13.5,0.0,0.0,1008.3901782994806,0
FAR-DFW,8,-6.375,-4.5,0.0,0.0,1559.4443304036429,0
FAR-MSP,34,-4.0,-9.0,0.0,0.0,358.9824362501819,0
FAR-ORD,27,-0.7407407407407407,-3.0,0.0,0.0,894.5856349970403,0
FAR-SLC,5,-6.6,-9.0,0.0,0.0,1390.495009286042,0
FAT-DEN,20,6.35,-1.5,0.0,0.0,1355.2360901325812,0
FAT-DFW,12,34.25,-1.0,0.0,0.0,2109.209283670791,0
FAT-LAX,28,26.642857142857142,4.0,0.0,0.0,336.7293135732395,0
FAT-SEA,15,10.571428571428571,0.5,0.0,0.06666666666666667,1205.6631310054577,1
FAT-SFO,21,2.95,-11.0,0.047619047619047616,0.0,253.27444546950605,0
FAT-SLC,11,-3.5454545454545454,-6.0,0.0,0.0,805.2217276640508,0
FAY-ATL,20,66.6,-3.0,0.0,0.0,531.0345809951175,0
FCA-DEN,14,-5.642857142857143,-4.5,0.0,0.0,1210.4648927614235,0
FCA-MSP,5,-11.2,-11.0,0.0,0.0,1646.4153132896658,0
FCA-SLC,21,-10.857142857142858,-11.0,0.0,0.0,855.6555791560214,0
FLG-PHX,25,9.24,-2.0,0.0,0.0,192.01699631841956,0
FLL-ACY,11,-5.0,-5.0,0.0,0.0,1576.1078065541165,0
FLL-ALB,10,-4.4,-11.5,0.0,0.0,1942.060891394079,0
FLL-ATL,139,-3.7985611510791366,-11.0,0.0,0.0,936.7619988694591,0
FLL-AUS,10,1.5,-13.5,0.0,0.0,1775.6676456685884,0
FLL-BDL,18,0.47058823529411764,-3.0,0.05555555555555555,0.0,1891.8895557923902,0
FLL-BNA,18,33.111111111111114,-8.5,0.0,0.0,1277.944368068923,0
FLL-BOS,33,19.818181818181817,5.0,0.0,0.0,1994.3125287319942,0
FLL-BUF,6,-7.0,-14.0,0.0,0.16666666666666666,1880.0617085733277,1
FLL-BWI,78,2.9743589743589745,-9.0,0.0,0.0,1492.715349366366,0
FLL-CLE,11,7.545454545454546,4.0,0.0,0.0,1712.64118852162,0
FLL-CLT,40,2.35,-5.5,0.0,0.0,1019.2768732086348,0
FLL-CVG,5,-8.8,-10.0,0.0,0.0,1502.6494780368837,0
FLL-DAL,20,-10.05,-20.5,0.0,0.0,1780.6966127287355,0
FLL-DCA,33,0.375,-9.0,0.0,0.030303030303030304,1450.4842560418535,0
FLL-DEN,13,-2.5,-14.0,0.07692307692307693,0.0,2738.4094257285333,0
FLL-DFW,59,12.508474576271187,-8.0,0.0,0.0,1798.8174537883913,0
FLL-DTW,36,-1.7714285714285714,-8.0,0.027777777777777776,0.0,1818.194832312615,0
FLL-EWR,60,-0.22413793103448276,-13.5,0.03333333333333333,0.0,1716.8373760467293,0
FLL-HOU,12,-10.416666666666666,-15.5,0.0,0.0,1537.8235821084788,0
FLL-HPN,17,4.6875,-7.5,0.058823529411764705,0.0,1769.6340029532844,0
FLL-IAH,33,1.696969696969697,-7.0,0.0,0.0,1551.2779294431743,0
FLL-ISP,11,14.090909090909092,0.0,0.0,0.0,1761.4519519102919,0
FLL-JAX,18,7.777777777777778,-3.0,0.0,0.0,514.0915694056711,0
FLL-JFK,58,4.482758620689655,-11.5,0.0,0.0,1723.286591334612,0
FLL-LAS,21,-4.65,-14.5,0.047619047619047616,0.0,3492.1308404883216,0
FLL-LAX,27,9.777777777777779,4.0,0.0,0.0,3763.2265226744307,0
FLL-LBE,5,-2.2,-6.0,0.0,0.0,1580.8570098820705,0
FLL-LGA,88,8.988372093023257,-0.5,0.022727272727272728,0.0,1734.5781041689258,0
FLL-MCO,12,-1.5833333333333333,-5.0,0.0,0.0,286.12820539161373,0
FLL-MDW,25,0.72,-7.0,0.0,0.0,1880.6868577650937,0
FLL-MKE,5,30.2,-14.0,0.0,0.0,2003.7841170698298,0
FLL-MSP,9,18.88888888888889,-6.0,0.0,0.0,2395.6688745798074,0
FLL-MSY,24,4.681818181818182,-6.5,0.041666666666666664,0.041666666666666664,1082.8276223947755,0
FLL-ORD,48,-5.25,-15.0,0.0,0.0,1905.4835207995022,0
FLL-ORH,8,9.875,19.5,0.0,0.0,1952.7146458863817,0
FLL-PHL,37,4.666666666666667,-1.0,0.02702702702702703,0.0,1600.6350492366378,0
FLL-PHX,10,-10.0,-8.5,0.0,0.0,3168.5405073588095,0
FLL-PIT,14,8.428571428571429,-10.0,0.0,0.0,1603.3245037439096,0
FLL-PVD,11,-6.545454545454546,-10.0,0.0,0.0,1915.0244594284968,0
FLL-RDU,15,17.533333333333335,-2.0,0.0,0.0,1097.9758312377862,0
FLL-SEA,5,11.6,0.0,0.0,0.0,4367.627427237369,0
FLL-SFO,23,-7.304347826086956,-11.0,0.0,0.0,4150.807973750956,0
FLL-SJU,52,1.5961538461538463,-3.5,0.0,0.0,1683.7158269263932,0
FLL-STL,7,-1.2857142857142858,-10.0,0.0,0.0,1701.6402749783792,0
FLL-SWF,7,25.0,-2.0,0.0,0.0,1803.3802389563987,0
FLL-TPA,34,3.8529411764705883,-9.5,0.0,0.0,316.79848095032446,0
FNT-ATL,15,9.4,-8.0,0.0,0.0,1038.602253443385,0
FNT-BWI,8,-8.25,-7.5,0.0,0.0,727.1788038560461,0
FNT-LAS,5,-7.8,-14.0,0.0,0.0,2782.554459645091,0
FNT-MCO,10,-20.2,-17.0,0.0,0.0,1630.9900589354436,0
FNT-MSP,9,-7.222222222222222,-5.0,0.0,0.0,787.5215048845683,0
FNT-ORD,41,0.2972972972972973,-7.0,0.0975609756097561,0.0,358.4035419899683,0
FSD-ATL,7,7.857142857142857,-7.0,0.0,0.0,1535.1437122072293,0
FSD-DEN,21,2.3,-3.5,0.047619047619047616,0.0,776.6711523284467,0
FSD-DFW,7,62.42857142857143,14.0,0.0,0.0,1188.440193908855,0
FSD-MSP,21,5.095238095238095,1.0,0.0,0.0,315.7753809439881,0
FSD-ORD,43,10.121951219512194,1.0,0.046511627906976744,0.0,742.4958324443813,0
FSM-ATL,14,18.214285714285715,-4.0,0.0,0.0,929.9383764952266,0
FSM-DFW,18,2.875,-4.0,0.1111111111111111,0.0,366.1016475907686,0
FWA-ATL,14,12.384615384615385,-3.0,0.07142857142857142,0.0,818.7648692763014,0
FWA-DFW,9,-3.4444444444444446,-15.0,0.0,0.0,1381.6936556810294,0
FWA-DTW,18,-4.0588235294117645,-7.0,0.05555555555555555,0.0,205.87419118806113,0
FWA-MSP,6,0.8333333333333334,5.0,0.0,0.0,783.5088884064875,0
FWA-ORD,50,3.0681818181818183,-7.0,0.12,0.0,251.64722300622776,0
GCC-DEN,10,-7.1,-16.0,0.0,0.0,504.4705245511203,0
GCC-SLC,6,-12.5,-9.5,0.0,0.0,659.00576574871,0
GCK-DFW,14,1.0714285714285714,-11.5,0.0,0.0,651.5275367069083,0
GEG-BOI,8,1.5,-8.5,0.0,0.0,462.31740213291516,0
GEG-DEN,21,29.952380952380953,-6.0,0.0,0.0,1343.5292890141961,0
GEG-LAS,5,0.2,-7.0,0.0,0.0,1298.0334593336179,0
GEG-MSP,11,6.2727272727272725,-5.0,0.0,0.0,1886.4017588806562,0
GEG-OAK,15,-7.466666666666667,-9.0,0.0,0.0,1164.891628995421,0
GEG-PHX,20,-4.7,-8.0,0.0,0.0,1643.9575624060194,0
GEG-SEA,56,12.178571428571429,-1.0,0.0,0.0,358.95473449853955,0
GEG-SLC,19,7.473684210526316,-6.0,0.0,0.0,878.7527072324713,0
GFK-MSP,9,-8.777777777777779,-9.0,0.0,0.0,456.55505257805845,0
GGG-DFW,12,40.333333333333336,-1.0,0.0,0.0,225.03364703719754,0
GJT-DEN,6,15.666666666666666,10.0,0.0,0.0,341.1431283706827,0
GJT-DFW,17,-12.461538461538462,-17.0,0.11764705882352941,0.11764705882352941,1242.3497989344214,1
GJT-IAH,7,2.5714285714285716,-7.0,0.0,0.0,1575.526547552153,0
GJT-PHX,14,-7.142857142857143,-3.5,0.0,0.0,705.1427616980108,0
GJT-SLC,11,-6.090909090909091,-7.0,0.0,0.0,347.58152813373613,0
GNV-ATL,32,0.75,-7.0,0.0,0.0,484.2697988416221,0
GNV-MIA,7,-8.0,-11.0,0.0,0.0,475.12406938631983,0
GPT-ATL,27,-6.6923076923076925,-12.0,0.037037037037037035,0.0,566.3166976063353,0
GPT-DFW,18,5.470588235294118,-8.0,0.05555555555555555,0.0,803.0214932467456,0
GPT-IAH,24,-3.130434782608696,-8.0,0.041666666666666664,0.0,604.3549825708077,0
GRB-ATL,8,7.75,-6.5,0.0,0.0,1247.1519668373578,0
GRB-DTW,7,0.0,-17.0,0.0,0.0,461.7419741397262,0
GRB-MSP,22,-1.0,-6.0,0.0,0.0,404.5369547392854,0
GRB-ORD,37,-2.638888888888889,-6.0,0.02702702702702703,0.0,279.1915884837738,0
GRI-DFW,17,18.941176470588236,-3.0,0.0,0.0,904.567040577128,0
GRK-ATL,14,27.642857142857142,0.0,0.0,0.0,1289.9330896614642,0
GRK-DFW,47,-2.5652173913043477,-9.0,0.02127659574468085,0.0,216.82659204194027,0
GRK-IAH,13,-7.083333333333333,-10.0,0.07692307692307693,0.0,267.08239249699824,0
GRR-ATL,25,-5.76,-17.0,0.0,0.0,1031.9007724508983,0
GRR-BWI,14,-4.357142857142857,-8.5,0.0,0.0,848.7340360162358,0
GRR-DEN,12,-9.833333333333334,-11.0,0.0,0.0,1628.7076378407503,0
GRR-DFW,17,18.058823529411764,-5.0,0.0,0.0,1498.3760835011726,0
GRR-DTW,31,-11.935483870967742,-11.0,0.0,0.0,192.9837165534686,0
GRR-EWR,9,26.25,15.5,0.1111111111111111,0.0,971.4620914152167,0
GRR-IAH,5,19.25,4.0,0.2,0.0,1679.2079689569443,0
GRR-LGA,8,-1.7142857142857142,-3.0,0.125,0.0,992.3171616541762,0
GRR-MCO,5,-23.25,-28.0,0.2,0.0,1650.7190416336682,0
GRR-MSP,25,-6.04,-12.0,0.0,0.0,655.21186405122,0
GRR-ORD,48,6.695652173913044,-6.0,0.041666666666666664,0.0,219.65067281579857,0
GRR-STL,8,-9.25,-11.0,0.0,0.0,613.7235235718094,0
GSO-ATL,36,-5.861111111111111,-9.5,0.0,0.0,492.2770644708366,0
GSO-DEN,7,3.0,-10.0,0.0,0.0,2200.0935072811526,0
GSO-DFW,11,8.909090909090908,10.0,0.0,0.0,1604.6935730135444,0
GSO-DTW,7,-8.285714285714286,-18.0,0.0,0.0,740.6158398310115,0
GSO-EWR,12,16.916666666666668,-12.5,0.0,0.0,716.4462434917247,0
GSO-LGA,25,19.904761904761905,1.0,0.16,0.0,741.0909254929626,0
GSO-ORD,10,-4.0,-9.0,0.0,0.0,948.5271381932832,0
GSP-ATL,33,0.03125,-8.5,0.030303030303030304,0.0,246.26580771234822,0
GSP-DFW,11,-2.9,-6.0,0.09090909090909091,0.0,1384.3192231729515,0
GSP-EWR,12,14.5,-4.5,0.16666666666666666,0.0,956.2048902922205,0
GSP-HOU,9,1.0,3.0,0.1111111111111111,0.0,1358.0739622487,0
GSP-IAH,13,-7.846153846153846,-15.0,0.0,0.0,1345.7038367671291,0
GSP-MDW,12,-1.5,0.5,0.0,0.0,905.0090764240321,0
GSP-ORD,17,13.117647058823529,-3.0,0.0,0.0,929.8973314339032,0
GTF-DEN,17,-7.8125,-10.0,0.0,0.058823529411764705,1003.7707868021843,1
GTF-SLC,13,-10.461538461538462,-13.0,0.0,0.0,745.8637279109078,0
GTR-ATL,23,13.318181818181818,-2.5,0.043478260869565216,0.0,386.49168676239765,0
HIB-INL,6,-5.333333333333333,-15.0,0.0,0.0,137.72029348664398,0
HIB-MSP,9,-11.333333333333334,-12.0,0.0,0.0,280.1765847590928,0
HLN-MSP,7,27.571428571428573,10.0,0.0,0.0,1465.263692610506,0
HLN-SLC,19,-0.8421052631578947,-5.0,0.0,0.0,646.9800205120247,0
HNL-ANC,5,-12.4,-16.0,0.0,0.0,4474.233140963623,0
HNL-ATL,7,0.3333333333333333,6.5,0.14285714285714285,0.0,7233.895430977946,0
HNL-DEN,7,3.5714285714285716,-3.0,0.0,0.0,5408.336405581832,0
HNL-DFW,8,-4.625,-4.0,0.0,0.0,6080.926670844042,0
HNL-EWR,5,-8.6,-7.0,0.0,0.0,7973.374756879408,0
HNL-ITO,81,1.7160493827160495,1.0,0.0,0.0,348.0742416155584,0
HNL-JFK,6,-7.166666666666667,-4.0,0.0,0.0,8006.726455727877,0
HNL-KOA,101,-0.6534653465346535,-2.0,0.0,0.0,262.7822276132488,0
HNL-LAS,13,-4.6923076923076925,-7.0,0.0,0.0,4440.410773682335,0
HNL-LAX,82,-2.950617283950617,-11.0,0.0,0.012195121951219513,4108.155663897506,0
HNL-LIH,107,2.6448598130841123,0.0,0.0,0.0,163.63196036070286,0
HNL-OAK,16,15.0,3.5,0.0,0.0,3873.2751052165777,0
HNL-OGG,144,2.673611111111111,0.0,0.0,0.0,161.6585297084144,0
HNL-ORD,7,-6.428571428571429,-14.0,0.0,0.0,6819.179664615658,0
HNL-PDX,8,-11.125,-14.5,0.0,0.0,4188.215704562279,0
HNL-PHX,27,16.296296296296298,-3.0,0.0,0.0,4688.820393895672,0
HNL-SAN,12,-7.75,-4.5,0.0,0.0,4200.687434545809,0
HNL-SEA,27,0.23076923076923078,-4.0,0.037037037037037035,0.0,4307.937088449098,0
HNL-SFO,42,1.619047619047619,-7.0,0.0,0.0,3856.873931048837,0
HNL-SJC,13,11.692307692307692,-5.0,0.0,0.0,3885.798050394598,0
HNL-SMF,6,-3.0,1.0,0.0,0.0,3959.430025742682,0
HOB-IAH,9,-8.333333333333334,-6.0,0.0,0.0,806.1635175134755,0
HOU-ABQ,22,9.285714285714286,6.0,0.045454545454545456,0.0,1220.6269993542305,0
HOU-ATL,69,9.521739130434783,-3.0,0.0,0.0,1118.424976902989,0
HOU-AUS,15,7.866666666666666,1.0,0.0,0.0,238.37763706776212,0
HOU-BHM,17,11.176470588235293,3.0,0.0,0.0,916.9200549163486,0
HOU-BNA,21,2.4285714285714284,1.0,0.0,0.0,1078.0126586914912,0
HOU-BOS,17,-0.8125,1.0,0.058823529411764705,0.0,2586.9162860146103,0
HOU-BWI,15,-4.866666666666666,-5.0,0.0,0.0,2003.3253724907981,0
HOU-CHS,9,7.0,-3.0,0.0,0.0,1491.225136515768,0
HOU-CRP,24,19.625,1.5,0.0,0.0,300.7267860527948,0
HOU-DAL,101,7.351063829787234,-2.0,0.0594059405940594,0.009900990099009901,386.12169803190324,0
HOU-DCA,28,6.703703703703703,-3.0,0.03571428571428571,0.0,1958.8306470463247,0
HOU-DEN,23,-0.9130434782608695,-8.0,0.0,0.0,1421.272223490078,0
HOU-DFW,19,10.588235294117647,6.0,0.10526315789473684,0.0,398.1840716042232,0
HOU-ELP,15,13.6,-4.0,0.0,0.0,1087.2235603685785,0
HOU-EWR,14,-4.928571428571429,-8.0,0.0,0.0,2269.0339045439505,0
HOU-FLL,13,8.0,2.0,0.0,0.0,1537.8235821084786,0
HOU-HRL,32,7.96875,-2.5,0.0,0.0,445.8505364421717,0
HOU-JAX,6,16.333333333333332,13.5,0.0,0.0,1310.46826988747,0
HOU-JFK,8,-11.0,-1.0,0.125,0.0,2296.084931739228,0
HOU-LAS,29,-9.068965517241379,-11.0,0.0,0.0,1984.6939751393525,0
HOU-LAX,33,1.0,-2.0,0.0,0.0,2232.396962949658,0
HOU-LGA,13,14.923076923076923,5.0,0.0,0.0,2295.583767144047,0
HOU-MAF,20,13.55,11.5,0.0,0.0,708.7059174600478,0
HOU-MCI,10,2.8,-8.5,0.0,0.0,1074.5163157093136,0
HOU-MCO,20,6.526315789473684,1.0,0.0,0.05,1363.3290307083648,1
HOU-MDW,40,11.973684210526315,0.0,0.05,0.0,1509.7995567168728,0
HOU-MEM,8,45.5,18.5,0.0,0.0,779.6147262641858,0
